CustomerID,CustomerName,Postcode,JoinDate,LastVisitDate,TotalVisits,AvgBasketValue,TotalSpend,CategoryCount,TopCategory,SecondCategory,ThirdCategory,DaysSinceLastVisit,RetentionScore,Segment,OnlineOrders,InStoreVisits,PromotionRedemptions,LoyaltyPoints,PrevMonthSpend,SpendChange,NationalAvgBasket,NationalAvgVisits
CUST-01200,Genesis Wang,2000,2024-07-12,2026-01-28,7,40.47,283.29,3,Personal Care,Sun Care,OTC Medicines,32,43,Occasional Visitors,3,4,7,326,96.33,-20.4,44.11,18
CUST-01201,Josephine Gonzalez,2120,2025-08-22,2026-01-08,21,23.04,483.84,1,Oral Care,,,52,33,Occasional Visitors,5,16,14,638,79.67,14.2,37.98,29
CUST-01202,Samuel Doyle,2170,2024-12-20,2026-02-09,49,62.03,3039.47,6,Vitamins & Supplements,First Aid,Eye Care,20,63,Regular Shoppers,2,47,15,3158,65.63,16.6,33.26,32
CUST-01203,Allison Liu,2000,2026-02-12,2026-02-23,2,69.07,138.14,3,Personal Care,Prescription,Vitamins & Supplements,6,58,New Customers,5,-3,0,116,83.06,-8.8,32.15,18
CUST-01204,Ellie Patel,2150,2025-05-10,2026-02-16,46,61.53,2830.38,4,Digestive Health,Sun Care,Allergy & Sinus,13,64,Regular Shoppers,5,41,10,2469,144.60,-19.8,37.16,33
CUST-01205,Hannah Robinson,2060,2024-11-01,2026-02-15,24,62.64,1503.36,6,Oral Care,Sun Care,Beauty & Skincare,14,63,Regular Shoppers,2,22,0,2154,251.43,-9.8,40.82,21
CUST-01206,Ruby Baker,2120,2024-05-08,2025-12-10,44,62.29,2740.76,4,First Aid,Health Devices,OTC Medicines,81,20,At-Risk,1,43,2,3187,292.90,-11.4,40.31,30
CUST-01207,Isabella Murphy,2050,2025-02-04,2026-02-24,105,88.32,9273.60,7,Health Devices,Eye Care,Digestive Health,5,80,Power Shoppers,13,92,14,13414,140.33,11.3,43.03,29
CUST-01208,Peyton Clark,2232,2025-03-26,2026-02-13,40,38.47,1538.80,3,Allergy & Sinus,Fragrance,Health Devices,16,71,Regular Shoppers,5,35,10,2272,65.80,24.2,41.00,28
CUST-01209,Lillian Thompson,2120,2024-02-25,2026-02-27,83,60.11,4989.13,6,Weight Management,First Aid,Prescription,2,84,Power Shoppers,19,64,4,7108,143.93,-2.1,40.14,21
CUST-01210,Samantha Sullivan,2155,2024-11-16,2026-02-20,47,50.42,2369.74,7,Oral Care,Digestive Health,Health Devices,9,55,Regular Shoppers,4,43,3,2330,178.62,1.0,42.92,29
CUST-01211,Hazel Lopez,2150,2025-07-20,2026-02-15,21,28.33,594.93,1,Health Devices,,,14,34,Occasional Visitors,3,18,11,539,63.33,2.7,33.69,23
CUST-01212,Liam Brennan,2075,2024-12-29,2026-02-25,52,72.12,3750.24,7,Prescription,First Aid,Eye Care,4,74,Regular Shoppers,5,47,2,4667,157.90,22.8,39.20,19
CUST-01213,Alexander O'Brien,2060,2024-08-18,2026-01-14,18,15.94,286.92,1,Health Devices,,,46,26,Occasional Visitors,3,15,9,258,59.83,16.6,44.80,27
CUST-01214,Valentina White,2125,2025-10-05,2026-02-15,11,19.71,216.81,3,Fragrance,Baby & Child,Oral Care,14,35,Occasional Visitors,1,10,8,280,82.82,-11.9,44.51,35
CUST-01215,Vivian Quinn,2110,2024-10-26,2026-02-11,19,23.48,446.12,2,Oral Care,OTC Medicines,,18,27,Occasional Visitors,1,18,9,639,49.14,-21.2,45.64,25
CUST-01216,Harper Gonzalez,2110,2024-11-16,2026-02-15,12,38.34,460.08,4,Health Devices,Beauty & Skincare,Weight Management,14,44,Occasional Visitors,1,11,11,517,77.07,9.8,42.09,30
CUST-01217,Melody Johnson,2232,2026-01-07,2026-02-22,8,66.32,530.56,2,Weight Management,Health Devices,,7,47,New Customers,5,3,3,767,114.81,-14.7,35.98,24
CUST-01218,Penelope Brown,2065,2026-01-08,2026-02-22,8,49.99,399.92,3,Vitamins & Supplements,Fragrance,Health Devices,7,65,New Customers,5,3,3,553,178.95,0.9,39.43,29
CUST-01219,Eva Hall,2077,2025-11-22,2026-01-03,8,42.30,338.40,3,Fragrance,Vitamins & Supplements,Weight Management,57,51,Occasional Visitors,3,5,6,275,60.00,14.8,46.84,23
CUST-01220,Evelyn Perez,2176,2024-10-21,2026-01-05,14,24.37,341.18,4,Beauty & Skincare,Allergy & Sinus,Health Devices,55,49,Occasional Visitors,4,10,7,325,101.95,11.1,34.96,29
CUST-01221,Matthew Martinez,2125,2025-12-07,2026-01-30,3,40.57,121.71,2,Personal Care,Baby & Child,,30,59,New Customers,3,0,2,134,71.35,18.2,36.27,35
CUST-01222,Camila Park,2145,2024-10-25,2026-02-07,18,35.73,643.14,2,OTC Medicines,Vitamins & Supplements,,22,54,Occasional Visitors,2,16,0,649,72.67,-17.2,37.25,26
CUST-01223,Abigail Johnson,2176,2026-01-04,2026-02-23,8,65.85,526.80,4,Allergy & Sinus,Vitamins & Supplements,Health Devices,6,46,New Customers,0,8,0,653,143.16,18.2,32.92,32
CUST-01224,Josephine Jones,2040,2024-07-03,2026-02-17,34,38.17,1297.78,3,Allergy & Sinus,Digestive Health,Personal Care,12,80,Regular Shoppers,2,32,13,1145,185.04,-4.5,36.47,24
CUST-01225,Sydney Johnson,2110,2026-02-11,2026-02-08,2,51.17,102.34,4,Fragrance,Sun Care,Allergy & Sinus,21,49,New Customers,3,-1,2,146,249.69,-0.9,40.85,32
CUST-01226,Ava Martin,2153,2025-03-03,2026-02-12,5,48.42,242.10,2,First Aid,Digestive Health,,17,33,Occasional Visitors,3,2,1,282,71.09,-24.9,46.88,29
CUST-01227,Leah Martin,2145,2025-05-04,2026-01-27,11,46.09,506.99,2,Sun Care,Oral Care,,33,41,Occasional Visitors,1,10,9,581,175.29,15.2,41.03,33
CUST-01228,Autumn Miller,2190,2025-01-24,2026-02-26,48,57.32,2751.36,3,Allergy & Sinus,Sun Care,Fragrance,3,55,Regular Shoppers,2,46,7,3526,238.35,-2.7,32.62,21
CUST-01229,Naomi Murray,2042,2024-11-05,2026-02-24,54,64.09,3460.86,3,Baby & Child,Health Devices,Digestive Health,5,74,Regular Shoppers,5,49,2,4815,116.58,-27.4,42.69,35
CUST-01230,David Quinn,2210,2023-12-15,2025-12-11,32,53.85,1723.20,4,First Aid,OTC Medicines,Digestive Health,80,8,At-Risk,2,30,7,1478,209.66,-23.3,43.92,33
CUST-01231,Isabella Hall,2150,2025-06-25,2026-01-31,6,18.77,112.62,3,Allergy & Sinus,Health Devices,OTC Medicines,29,32,Occasional Visitors,3,3,1,148,47.35,-21.4,44.66,20
CUST-01232,Liam Hall,2025,2025-05-23,2026-02-20,40,58.80,2352.00,6,Digestive Health,Beauty & Skincare,Baby & Child,9,62,Regular Shoppers,0,40,4,2904,288.21,10.9,46.46,26
CUST-01233,Madeline Power,2150,2025-05-05,2026-02-14,29,58.95,1709.55,8,OTC Medicines,Health Devices,Personal Care,15,54,Regular Shoppers,4,25,7,2490,213.23,9.9,47.10,26
CUST-01234,Anna Davis,2112,2025-12-26,2026-02-23,2,44.93,89.86,2,OTC Medicines,Baby & Child,,6,41,New Customers,2,0,2,89,210.29,17.3,37.59,22
CUST-01235,Ruby Adams,2114,2025-10-05,2026-01-30,19,46.16,877.04,4,Prescription,First Aid,Sun Care,30,29,Occasional Visitors,5,14,7,819,196.20,17.3,32.89,31
CUST-01236,Lily Harris,2216,2024-07-20,2026-02-08,48,71.47,3430.56,5,Digestive Health,Eye Care,Health Devices,21,54,Regular Shoppers,4,44,12,3334,292.15,24.1,41.55,25
CUST-01237,Stella Hill,2085,2024-08-26,2025-10-19,12,49.09,589.08,6,Sun Care,Fragrance,Beauty & Skincare,133,5,At-Risk,2,10,12,694,53.31,13.3,42.33,22
CUST-01238,Aria Kim,2077,2025-06-22,2026-02-16,41,67.41,2763.81,3,Fragrance,Oral Care,Baby & Child,13,67,Regular Shoppers,3,38,5,3761,252.96,25.4,43.96,35
CUST-01239,Ella Long,2065,2025-08-06,2026-02-23,26,62.70,1630.20,5,Sun Care,Oral Care,Vitamins & Supplements,6,71,Regular Shoppers,1,25,9,1779,140.20,-1.9,45.33,24
CUST-01240,Madeline Flores,2230,2025-02-03,2026-02-20,26,71.59,1861.34,7,Eye Care,Beauty & Skincare,Personal Care,9,74,Regular Shoppers,4,22,10,2503,90.47,-24.1,37.64,20
CUST-01241,Elizabeth Gallagher,2114,2025-03-14,2026-01-25,22,44.63,981.86,1,Baby & Child,,,35,36,Occasional Visitors,0,22,0,870,203.89,-2.8,33.51,18
CUST-01242,Hannah Scott,2195,2025-04-04,2025-12-04,10,31.10,311.00,5,Sun Care,Digestive Health,Oral Care,87,29,At-Risk,0,10,1,263,93.41,3.2,41.40,24
CUST-01243,Autumn Murphy,2210,2025-09-15,2026-01-23,11,29.06,319.66,2,Digestive Health,Oral Care,,37,48,Occasional Visitors,3,8,3,306,102.22,3.9,41.96,25
CUST-01244,Trinity Lopez,2153,2025-02-22,2025-09-18,16,58.45,935.20,4,Prescription,Beauty & Skincare,First Aid,164,25,At-Risk,0,16,15,1069,207.82,-9.6,45.07,21
CUST-01245,Henry Thomas,2125,2023-10-19,2025-09-26,29,57.07,1655.03,5,Sun Care,Digestive Health,Oral Care,156,19,At-Risk,3,26,8,2016,281.29,16.0,37.98,27
CUST-01246,Penelope Wright,2230,2025-10-22,2026-02-12,28,32.64,913.92,4,OTC Medicines,Weight Management,Beauty & Skincare,17,63,Regular Shoppers,4,24,12,1203,123.95,8.4,37.29,34
CUST-01247,Grace Williams,2145,2024-04-05,2026-02-12,53,55.45,2938.85,3,OTC Medicines,Oral Care,Beauty & Skincare,17,62,Regular Shoppers,1,52,4,4070,125.31,11.2,38.62,34
CUST-01248,Sarah Lewis,2125,2024-08-29,2025-09-30,11,40.60,446.60,4,Allergy & Sinus,Fragrance,OTC Medicines,152,18,At-Risk,1,10,11,450,127.07,-17.9,43.21,19
CUST-01249,Olivia Nolan,2112,2025-04-13,2026-02-17,33,74.73,2466.09,6,Baby & Child,Health Devices,Digestive Health,12,55,Regular Shoppers,1,32,12,3350,79.90,0.3,46.64,19
CUST-01250,Sofia O'Connor,2075,2025-03-18,2026-02-20,22,57.33,1261.26,6,Weight Management,Eye Care,Baby & Child,9,62,Regular Shoppers,1,21,3,1136,140.10,-12.0,37.29,21
CUST-01251,Gabriella Kumar,2205,2025-02-04,2026-02-18,53,41.15,2180.95,4,Beauty & Skincare,First Aid,Baby & Child,11,52,Regular Shoppers,3,50,13,2807,57.70,-27.2,41.21,33
CUST-01252,Josephine Lewis,2234,2024-09-21,2026-01-31,5,37.99,189.95,4,Vitamins & Supplements,Weight Management,Beauty & Skincare,29,26,Occasional Visitors,2,3,3,268,148.58,30.0,47.14,28
CUST-01253,Grace Lynch,2232,2025-12-08,2026-02-19,6,29.43,176.58,3,Prescription,Beauty & Skincare,Weight Management,10,40,New Customers,5,1,3,254,87.47,-8.1,36.81,34
CUST-01254,Maria Patel,2085,2023-10-31,2026-02-19,77,99.83,7686.91,11,First Aid,Allergy & Sinus,Prescription,10,91,Power Shoppers,18,59,12,10238,224.76,-5.1,47.15,22
CUST-01255,Jack Scott,2228,2025-12-28,2026-02-07,7,67.63,473.41,2,First Aid,Eye Care,,22,64,New Customers,0,7,7,445,234.09,3.2,46.42,35
CUST-01256,Noah Flores,2220,2025-03-08,2026-02-12,30,71.55,2146.50,8,Vitamins & Supplements,OTC Medicines,Weight Management,17,66,Regular Shoppers,1,29,7,2103,180.69,-21.3,34.69,22
CUST-01257,Ivy Brennan,2153,2025-09-22,2026-01-01,42,60.46,2539.32,2,Fragrance,Eye Care,,59,19,At-Risk,2,40,14,2399,66.62,5.5,40.79,25
CUST-01258,Lydia Hill,2114,2024-11-21,2026-02-09,30,74.89,2246.70,4,First Aid,Weight Management,Fragrance,20,74,Regular Shoppers,3,27,6,3312,204.41,-22.9,34.46,29
CUST-01259,Natalie Perez,2195,2024-08-26,2026-01-11,14,36.91,516.74,2,Oral Care,Prescription,,49,34,Occasional Visitors,1,13,5,447,169.36,-25.6,35.11,31
CUST-01260,Matthew Perez,2195,2024-12-11,2026-02-17,29,41.85,1213.65,6,Fragrance,Eye Care,Personal Care,12,72,Regular Shoppers,2,27,9,1467,79.95,17.5,35.49,29
CUST-01261,Piper Kim,2205,2024-12-23,2025-11-12,33,27.56,909.48,4,Digestive Health,Health Devices,Fragrance,109,5,At-Risk,0,33,6,983,90.95,11.4,36.55,21
CUST-01262,David Regan,2228,2024-09-12,2026-01-20,17,34.50,586.50,2,Weight Management,Vitamins & Supplements,,40,26,Occasional Visitors,2,15,1,751,105.46,-26.3,32.95,33
CUST-01263,Sadie Byrne,2210,2025-05-15,2026-02-24,77,98.66,7596.82,8,Beauty & Skincare,Fragrance,Baby & Child,5,79,Power Shoppers,14,63,5,8894,140.97,14.5,35.77,27
CUST-01264,Amelia Young,2228,2024-05-18,2026-02-19,37,56.29,2082.73,5,Fragrance,First Aid,Beauty & Skincare,10,75,Regular Shoppers,3,34,15,2149,57.69,11.7,35.22,23
CUST-01265,Maya Ramirez,2110,2025-01-18,2026-02-04,21,44.23,928.83,1,Health Devices,,,25,39,Occasional Visitors,5,16,10,1101,70.43,25.4,40.24,26
CUST-01266,Elizabeth Jackson,2030,2024-08-30,2026-02-25,66,78.52,5182.32,5,Eye Care,Personal Care,Baby & Child,4,77,Power Shoppers,12,54,5,7560,331.91,-3.6,40.81,31
CUST-01267,Oliver Gallagher,2232,2025-02-08,2026-02-23,49,31.68,1552.32,7,Personal Care,Digestive Health,Allergy & Sinus,6,66,Regular Shoppers,4,45,6,1483,122.00,28.5,37.17,32
CUST-01268,Rose Daly,2030,2025-06-03,2026-02-11,41,43.65,1789.65,7,Prescription,Beauty & Skincare,OTC Medicines,18,67,Regular Shoppers,3,38,9,1701,172.38,-15.5,36.87,31
CUST-01269,Emily Clark,2176,2024-10-06,2026-02-23,71,89.75,6372.25,9,Oral Care,Sun Care,OTC Medicines,6,97,Power Shoppers,13,58,14,7798,142.76,-7.9,47.58,32
CUST-01270,Piper Ryan,2060,2025-07-17,2026-01-09,15,37.77,566.55,2,Personal Care,OTC Medicines,,51,51,Occasional Visitors,0,15,3,723,103.76,-14.3,38.69,25
CUST-01271,Willow Miller,2125,2025-11-09,2026-02-08,51,40.84,2082.84,4,Fragrance,First Aid,Digestive Health,21,71,Regular Shoppers,2,49,14,2550,181.75,12.5,38.91,29
CUST-01272,Elena Walker,2100,2023-10-20,2026-02-26,72,130.45,9392.40,6,Oral Care,Allergy & Sinus,Prescription,3,91,Power Shoppers,6,66,13,7781,507.55,-27.6,47.47,27
CUST-01273,Olivia Robinson,2020,2024-08-23,2026-01-08,20,15.52,310.40,1,Sun Care,,,52,49,Occasional Visitors,4,16,4,279,45.42,9.9,44.66,34
CUST-01274,Eva Mitchell,2070,2025-07-22,2026-01-18,13,38.52,500.76,3,Eye Care,Prescription,OTC Medicines,42,48,Occasional Visitors,1,12,6,743,67.75,-9.5,40.91,35
CUST-01275,Eleanor Nelson,2100,2025-12-31,2026-02-21,7,32.45,227.15,4,Allergy & Sinus,Prescription,Eye Care,8,43,New Customers,0,7,2,224,66.50,-8.5,34.93,30
CUST-01276,William Kim,2077,2024-05-24,2026-02-26,34,60.07,2042.38,6,First Aid,Oral Care,Baby & Child,3,69,Regular Shoppers,3,31,5,2262,292.31,-27.1,38.94,24
CUST-01277,Hazel Duffy,2232,2024-08-16,2026-02-21,52,39.41,2049.32,7,Prescription,Weight Management,OTC Medicines,8,58,Regular Shoppers,4,48,2,2136,181.95,-6.6,38.74,26
CUST-01278,Emilia Doyle,2112,2024-12-13,2026-02-22,26,72.33,1880.58,7,Beauty & Skincare,Fragrance,Health Devices,7,74,Regular Shoppers,5,21,13,1948,91.70,-9.9,39.96,23
CUST-01279,Ava Wright,2130,2024-10-26,2026-02-07,6,31.66,189.96,1,Prescription,,,22,55,Occasional Visitors,0,6,1,187,104.54,-28.2,42.84,22
CUST-01280,Hazel Robinson,2085,2024-08-06,2026-01-20,22,37.37,822.14,2,Prescription,Oral Care,,40,31,Occasional Visitors,5,17,5,1098,56.11,22.6,39.29,28
CUST-01281,Lily Hall,2040,2024-10-28,2026-02-18,28,74.44,2084.32,3,Personal Care,Beauty & Skincare,Vitamins & Supplements,11,72,Regular Shoppers,2,26,5,1932,337.01,27.6,46.85,24
CUST-01282,Quinn O'Brien,2095,2025-02-03,2026-02-11,41,43.68,1790.88,3,Baby & Child,Personal Care,Health Devices,18,55,Regular Shoppers,2,39,13,2664,207.93,-1.1,41.25,20
CUST-01283,Delilah Kim,2075,2025-12-12,2026-02-17,7,63.96,447.72,4,Health Devices,Digestive Health,First Aid,12,51,New Customers,0,7,2,463,125.31,3.4,32.42,33
CUST-01284,Charlotte Torres,2070,2025-05-16,2026-01-28,9,34.57,311.13,2,Oral Care,Baby & Child,,32,33,Occasional Visitors,1,8,3,252,146.30,-16.7,43.46,21
CUST-01285,Ruby Dunne,2230,2024-12-27,2026-02-20,42,73.65,3093.30,4,Digestive Health,Sun Care,Eye Care,9,67,Regular Shoppers,2,40,4,3048,278.43,19.5,33.55,26
CUST-01286,Lillian Power,2228,2026-01-03,2026-02-20,4,21.50,86.00,2,Digestive Health,Oral Care,,9,64,New Customers,3,1,2,100,100.99,25.6,34.44,27
CUST-01287,Ellie Kim,2190,2025-03-30,2026-02-10,28,38.02,1064.56,7,First Aid,Health Devices,Beauty & Skincare,19,62,Regular Shoppers,2,26,2,890,73.29,-29.3,34.24,23
CUST-01288,Noah Jackson,2176,2024-07-06,2026-01-15,20,63.87,1277.40,2,Fragrance,Sun Care,,45,19,At-Risk,3,17,1,1663,85.72,5.6,38.93,34
CUST-01289,Piper Lopez,2170,2025-03-03,2026-01-12,42,34.89,1465.38,2,Allergy & Sinus,Digestive Health,,48,22,At-Risk,4,38,9,1417,50.84,-19.1,38.54,21
CUST-01290,Kylie Martinez,2205,2025-07-26,2026-01-30,13,41.34,537.42,4,OTC Medicines,Weight Management,Prescription,30,49,Occasional Visitors,4,9,9,503,191.91,-8.4,39.34,28
CUST-01291,Charlotte Dunne,2020,2024-08-28,2026-02-16,53,70.19,3720.07,8,Prescription,Oral Care,Health Devices,13,75,Regular Shoppers,2,51,1,5167,190.55,-18.1,36.96,29
CUST-01292,Sophia Sullivan,2140,2025-05-04,2026-01-25,9,42.21,379.89,3,First Aid,Eye Care,Baby & Child,35,38,Occasional Visitors,5,4,8,488,139.75,-16.9,33.89,33
CUST-01293,Valentina Garcia,2065,2025-04-08,2026-01-24,7,31.80,222.60,2,OTC Medicines,Sun Care,,36,35,Occasional Visitors,3,4,2,256,35.60,-20.9,44.09,29
CUST-01294,Madeline Baker,2232,2024-06-24,2026-02-24,48,45.65,2191.20,5,Weight Management,Oral Care,Beauty & Skincare,5,65,Regular Shoppers,4,44,5,1831,197.74,8.9,44.94,18
CUST-01295,Samantha Green,2140,2025-05-27,2026-02-10,7,33.10,231.70,4,Vitamins & Supplements,OTC Medicines,Weight Management,19,49,Occasional Visitors,0,7,3,225,110.52,-14.3,42.44,20
CUST-01296,Kylie Burke,2228,2024-11-13,2026-02-08,5,32.74,163.70,3,Sun Care,OTC Medicines,Personal Care,21,50,Occasional Visitors,0,5,2,133,50.33,22.7,38.60,35
CUST-01297,Trinity Thompson,2100,2024-05-09,2026-02-21,76,80.51,6118.76,5,Vitamins & Supplements,Sun Care,Health Devices,8,97,Power Shoppers,10,66,6,8604,130.45,-11.2,32.88,26
CUST-01298,Amelia Kennedy,2130,2025-04-12,2026-01-07,29,44.42,1288.18,6,Eye Care,First Aid,Beauty & Skincare,53,14,At-Risk,0,29,11,1874,148.63,8.8,42.65,32
CUST-01299,Zoe Thomas,2075,2025-02-23,2026-01-19,6,28.20,169.20,4,Health Devices,Oral Care,Digestive Health,41,45,Occasional Visitors,2,4,5,161,108.94,24.8,47.03,27
CUST-01300,Lyla Williams,2224,2025-06-17,2026-02-16,47,44.39,2086.33,5,Vitamins & Supplements,Eye Care,OTC Medicines,13,67,Regular Shoppers,1,46,4,2505,144.36,28.0,42.20,26
CUST-01301,Eleanor Davis,2150,2026-01-20,2026-02-15,4,57.90,231.60,2,Sun Care,Beauty & Skincare,,14,56,New Customers,5,-1,4,310,189.09,-10.0,39.88,19
CUST-01302,Willow Brown,2050,2026-01-02,2026-02-26,7,69.89,489.23,4,First Aid,Sun Care,Eye Care,3,51,New Customers,0,7,5,730,337.03,-5.1,45.69,23
CUST-01303,Madeline Ramirez,2130,2025-11-29,2026-02-15,14,28.55,399.70,1,Beauty & Skincare,,,14,42,Occasional Visitors,1,13,2,509,114.58,11.4,33.59,24
CUST-01304,Aria Sanchez,2216,2026-02-10,2026-02-17,6,34.73,208.38,2,Sun Care,Personal Care,,12,67,New Customers,1,5,0,197,50.35,2.0,39.55,25
CUST-01305,Sophia Gonzalez,2224,2025-02-14,2026-02-14,5,29.91,149.55,3,OTC Medicines,Oral Care,Beauty & Skincare,15,50,Occasional Visitors,3,2,2,165,38.24,-11.3,39.23,20
CUST-01306,Eleanor Green,2234,2024-12-22,2025-11-05,27,45.83,1237.41,5,Oral Care,Weight Management,Baby & Child,116,29,At-Risk,5,22,5,1482,170.40,-0.2,37.81,24
CUST-01307,Julia Duffy,2176,2025-12-01,2026-02-15,5,38.53,192.65,4,OTC Medicines,Sun Care,Baby & Child,14,41,New Customers,4,1,4,286,90.42,-9.4,32.18,31
CUST-01308,Alice Nolan,2232,2025-04-29,2025-10-21,28,63.56,1779.68,3,Weight Management,Fragrance,First Aid,131,11,At-Risk,4,24,7,2252,219.56,17.6,46.35,18
CUST-01309,Quinn Baker,2234,2024-11-30,2026-02-11,19,23.93,454.67,4,Prescription,Vitamins & Supplements,Personal Care,18,31,Occasional Visitors,0,19,12,551,95.21,-23.1,36.17,21
CUST-01310,Adeline McCarthy,2095,2026-01-14,2026-02-20,7,30.35,212.45,4,Vitamins & Supplements,Weight Management,Sun Care,9,47,New Customers,0,7,4,254,138.85,9.0,42.17,26
CUST-01311,Madeline Scott,2095,2026-02-28,2026-02-22,2,49.11,98.22,1,Oral Care,,,7,60,New Customers,1,1,2,114,215.32,-19.3,41.65,29
CUST-01312,Peyton Lee,2077,2025-01-22,2026-02-20,75,114.42,8581.50,5,Eye Care,Vitamins & Supplements,Baby & Child,9,88,Power Shoppers,20,55,6,8544,138.47,-25.9,47.93,21
CUST-01313,Ellie Young,2176,2025-07-16,2026-02-19,94,113.52,10670.88,12,Eye Care,Beauty & Skincare,First Aid,10,83,Power Shoppers,6,88,12,14525,266.72,-13.0,40.64,21
CUST-01314,Katherine Jackson,2085,2024-12-29,2026-02-24,21,43.23,907.83,4,Oral Care,Beauty & Skincare,Sun Care,5,71,Regular Shoppers,1,20,2,763,45.72,7.2,35.13,30
CUST-01315,Bella O'Connor,2130,2026-02-28,2026-02-17,1,62.56,62.56,4,Prescription,Beauty & Skincare,Vitamins & Supplements,12,51,New Customers,2,-1,1,53,269.72,-12.6,33.56,33
CUST-01316,Sydney Duffy,2010,2025-01-13,2026-02-21,29,41.53,1204.37,7,Personal Care,OTC Medicines,Digestive Health,8,56,Regular Shoppers,0,29,15,1375,77.43,-28.5,38.93,31
CUST-01317,Daniel Ryan,2080,2026-01-26,2026-02-13,6,50.45,302.70,4,Personal Care,OTC Medicines,Digestive Health,16,59,New Customers,0,6,3,312,160.86,28.6,33.38,22
CUST-01318,Evelyn Williams,2050,2024-01-14,2026-02-20,89,67.06,5968.34,10,Baby & Child,Vitamins & Supplements,First Aid,9,76,Power Shoppers,4,85,5,8800,152.26,8.0,35.48,31
CUST-01319,Jack Brennan,2112,2025-04-12,2026-01-28,11,44.85,493.35,2,Digestive Health,Weight Management,,32,30,Occasional Visitors,0,11,0,684,132.63,-12.5,32.41,28
CUST-01320,David Brown,2030,2025-07-05,2026-02-24,36,36.82,1325.52,5,Beauty & Skincare,Health Devices,Sun Care,5,73,Regular Shoppers,2,34,14,1740,95.96,24.6,43.33,24
CUST-01321,Liam Hall,2030,2025-05-28,2026-02-07,8,26.04,208.32,2,Beauty & Skincare,OTC Medicines,,22,30,Occasional Visitors,3,5,8,309,78.66,-6.1,39.92,21
CUST-01322,Genesis Baker,2040,2023-11-29,2025-11-21,16,61.49,983.84,3,Weight Management,Allergy & Sinus,Vitamins & Supplements,100,15,At-Risk,3,13,15,1052,276.94,2.2,41.24,32
CUST-01323,Jasmine Walsh,2075,2023-12-14,2025-11-27,31,57.50,1782.50,6,Fragrance,Oral Care,Personal Care,94,16,At-Risk,5,26,1,1822,60.17,10.9,44.04,22
CUST-01324,Amelia Duffy,2170,2026-02-19,2026-02-12,8,49.03,392.24,2,Personal Care,Weight Management,,17,60,New Customers,1,7,5,461,108.65,3.5,38.18,21
CUST-01325,Margaret Dunne,2125,2024-06-05,2026-02-28,108,114.09,12321.72,8,Weight Management,Digestive Health,Baby & Child,1,96,Power Shoppers,13,95,9,17280,510.27,17.5,46.27,33
CUST-01326,Emily Rodriguez,2125,2024-04-08,2025-09-15,34,26.46,899.64,2,Personal Care,Sun Care,,167,7,At-Risk,1,33,15,1249,112.22,-22.4,35.21,20
CUST-01327,Ella Patel,2050,2025-08-31,2026-02-26,69,70.98,4897.62,8,Sun Care,OTC Medicines,Baby & Child,3,78,Power Shoppers,5,64,7,4447,312.28,-17.6,36.54,34
CUST-01328,Mila Flores,2085,2024-08-11,2026-01-12,14,22.46,314.44,1,Personal Care,,,48,53,Occasional Visitors,5,9,11,335,45.01,5.6,34.00,33
CUST-01329,Kinsley Anderson,2160,2025-01-18,2026-01-28,5,34.40,172.00,3,Vitamins & Supplements,OTC Medicines,Weight Management,32,27,Occasional Visitors,4,1,3,156,44.13,-19.8,34.94,23
CUST-01330,Emilia Hernandez,2110,2025-01-20,2026-01-19,10,15.17,151.70,2,First Aid,Eye Care,,41,28,Occasional Visitors,3,7,7,196,69.54,27.4,41.03,33
CUST-01331,Claire Williams,2150,2024-01-07,2026-02-24,89,96.70,8606.30,5,Sun Care,Eye Care,Digestive Health,5,96,Power Shoppers,19,70,2,10750,226.21,25.4,32.33,29
CUST-01332,Serenity Garcia,2176,2025-04-18,2025-12-21,30,60.20,1806.00,4,Allergy & Sinus,Vitamins & Supplements,Personal Care,70,20,At-Risk,5,25,13,2370,246.17,-1.7,42.17,34
CUST-01333,Aurora Allen,2232,2025-09-20,2026-02-15,21,46.63,979.23,3,Allergy & Sinus,Personal Care,Sun Care,14,44,Occasional Visitors,2,19,2,787,98.00,22.4,43.97,30
CUST-01334,Mackenzie Hall,2160,2024-05-22,2026-02-15,28,53.25,1491.00,4,Sun Care,OTC Medicines,Health Devices,14,65,Regular Shoppers,3,25,2,1374,113.44,-28.7,43.33,29
CUST-01335,Stella Anderson,2050,2025-02-15,2026-02-09,5,34.07,170.35,2,Fragrance,Digestive Health,,20,45,Occasional Visitors,1,4,0,145,82.78,18.8,41.18,19
CUST-01336,Madelyn Duffy,2150,2025-01-10,2026-02-23,58,68.94,3998.52,12,Prescription,Baby & Child,Allergy & Sinus,6,85,Power Shoppers,12,46,0,4772,176.27,-26.5,35.03,28
CUST-01337,Bella Quinn,2080,2025-07-28,2026-02-10,50,55.02,2751.00,7,Personal Care,Prescription,Digestive Health,19,76,Regular Shoppers,4,46,5,3991,160.03,7.5,46.07,34
CUST-01338,Genesis Walker,2210,2025-10-30,2026-02-21,22,64.24,1413.28,4,Vitamins & Supplements,Allergy & Sinus,OTC Medicines,8,65,Regular Shoppers,2,20,5,1139,265.84,-24.7,42.50,27
CUST-01339,Maria Doyle,2090,2025-01-08,2025-12-24,44,47.11,2072.84,3,Beauty & Skincare,Eye Care,Sun Care,67,23,At-Risk,2,42,6,3089,88.77,20.4,34.59,32
